Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
0,1,0.02927795519978681,0,0,133,2301.3133282807285,144.35015741601413,360.6482034257362,0.9931067850218646,1,1
1,1,1.951005401022268,0,0,501,314.3995250679698,203.11128127215613,361.74764718226,0.9965586781548434,1,1
1,0,-0.03265076847441279,0,0,480,173.13561980909344,101.01380276516669,357.86625150197625,0.9921115957608104,0,1
0,0,0.008110528059336023,1,0,168,256.42764091061326,83.0429505976737,361.1793178569113,1.0004385072225184,0,1
1,1,0.026152653521563082,1,0,123,1930.8045353735224,77.37070311041438,185.75851883304205,0.9940000893263921,2,1
0,1,0.02473735559029069,1,0,291,2124.8359626555975,90.77163421679292,361.11323802396817,0.9970925896736861,0,1
1,1,2.8276915694372224,0,0,362,328.2082111541355,100.8145337907558,164.11004441956464,0.05170554618936543,2,0
1,1,-0.015178891094991372,1,0,-6,1910.1027282760738,84.54085135445271,192.25240202827618,0.9918261526457273,1,1
1,1,-0.005955415287635555,1,0,309,2133.121654619803,152.69320011020488,361.3997818235126,0.9830381951551893,0,1
1,1,0.036901582016055756,0,0,82,2054.3798326867254,96.24772756901817,360.60861325298663,0.9826696238416907,1,1
1,0,0.009476794566209269,0,0,67,2057.2917595120853,20.13920478018943,359.201031214879,0.9887897839662605,0,1
0,0,0.007945516207515818,1,1,238,1886.3139083907108,84.38353189600122,360.5714512044371,0.9952768898153199,2,1
0,0,-0.004032061562649779,0,0,64,48.866717617642685,92.03686201234962,359.348039634075,0.9952271318151981,0,1
1,1,2.9709252444237477,0,0,487,321.88940735892004,227.67210765078286,359.9321203069957,0.9879218801098851,2,0
1,1,-0.048032720601962606,1,0,182,2398.5589085203246,161.6330780759383,360.5417529608402,1.0052855421621698,2,1
0,0,0.002484709907328093,0,0,65,1635.5189969537475,52.88980498342802,359.12996837340074,0.992029044304316,0,1
0,0,0.030012361541753785,0,0,1,1953.1504165519593,60.21923966687714,362.55535149101127,0.9934364448522657,0,1
0,0,0.03089341077554675,0,0,268,2477.2242450749523,124.07578119171097,361.07756042156853,0.9971172980811237,1,1
1,1,0.018968803936913275,1,0,91,1605.303393468808,98.10212009893439,361.2668072338857,1.005470059904232,2,1
1,1,-0.01867898485496872,0,0,293,1411.9512948006868,85.31042978578463,361.5219303866447,1.0009111436315554,2,1
1,1,2.847858243809916,0,0,414,2154.8624938241383,113.02426539160656,359.24813322617547,0.9936907275386171,1,1
2,0,2.0485313286838966,0,0,483,-6.86793386359413,143.5304448710953,361.49898610858514,0.9891785774483406,0,0
1,1,1.9552492674301991,0,0,446,160.7256091790703,119.85274669818634,360.31243921633967,0.9929133166220767,1,1
1,1,3.0395990538272866,0,1,516,30.837536622215495,285.10897441268656,361.21723647792186,0.9912249242363305,0,0
0,0,0.008308079197668817,1,0,131,2549.0844376639843,81.3527401552268,473.07228741898234,0.9952505263123003,0,1
1,1,-0.022057966797555003,0,0,231,2385.0287353264903,114.81243642049267,359.3280624275473,0.9948663532124035,1,1
1,1,0.0041711716326689775,0,0,452,201.10228110217318,153.44240410749288,361.5483093268025,1.004747256975766,1,1
1,1,0.012537201567522112,0,1,414,4704.697136936378,261.1088839983016,360.82762021501304,0.993978214293818,0,1
1,1,2.9284840081689585,1,0,150,4081.287704152538,151.6817885997877,360.6503268314038,-0.0829319479950869,0,0
1,1,-0.010857911632645982,0,0,399,38.374538207293945,75.18429704765369,361.1804269647409,0.9988116608987417,0,1
1,1,-0.021359303173075567,0,2,323,2528.745356724947,182.39485818127338,361.72133569722195,0.9965085162370133,1,1
1,1,1.011821680075252,0,0,457,6125.619592594025,104.09684229422274,360.5184958574954,0.9906891295038631,1,1
1,0,0.001112422585127228,0,0,305,241.15558605286304,110.29671693125569,359.9654661531356,1.004429490029933,2,1
1,1,-0.05404206012366831,0,0,283,2232.6791556861776,200.2284439972476,206.2796769188627,1.0050804749517253,1,1
1,0,2.0483585368642383,1,0,58,2651.1882892583963,107.65009929424865,167.68726737609524,0.9953974437541022,1,1
1,1,-0.07400967722613504,0,0,281,4787.08986932363,153.79320380037447,360.24875906893425,0.9963874163026547,1,1
1,0,-0.04329155621968312,1,0,64,2208.2437191243716,67.49784499172118,465.1781248872291,0.9882389453447821,0,1
1,1,0.9548048234715351,0,1,494,398.0308748105702,328.44482091446866,360.13398345659857,1.003079892114474,0,0
0,0,0.048914875951863515,1,0,0,159.67547580770093,99.24751583394877,360.63416491419224,0.9892309424409641,0,1
1,1,1.0027107058175326,0,0,435,115.42105841865306,216.08927162012108,362.26372237311,0.9930810156175738,0,1
0,0,0.01281989906527775,0,0,266,2890.0016415820464,130.97604794264646,360.1011402697756,0.9911587174375995,0,1
1,1,2.958592289880154,0,0,453,-31.280727137724867,121.26209548393192,361.9194271069197,0.9928941194969613,2,1
0,0,1.8858177475658873,0,0,105,86.70200739267176,96.34489229705875,358.18728446262736,0.9957109411732197,1,1
0,0,1.0220320818324296,0,0,338,175.03387557357084,74.22602156546125,360.7561105917457,-0.034738296776915534,0,0
1,1,2.127015464159647,0,0,426,276.20257961415496,179.97102810643187,360.3594797333641,0.9946441682223942,0,1
2,1,-0.004082060654302756,0,0,160,418.2829702925947,122.00025657977515,361.22845899832737,0.9997435060565358,0,1
1,0,2.8633240425680087,1,0,337,-127.19073368473015,73.69776438503033,360.49877082733747,-0.05647629598228723,1,0
1,1,0.8908442705816819,0,0,487,103.34602494515565,174.01715540237618,359.0505541892668,0.9954223562280063,1,1
1,1,1.9751990240965798,0,0,300,1901.870812693221,89.75275185104024,360.83767033422475,0.9913760990550825,1,1
1,0,-0.0013176209271748003,1,0,186,1790.003254126064,57.85548858105603,357.72323104159625,0.9918454246530698,0,1
1,1,0.02349510685277505,1,0,38,2256.5613358486585,77.23088450355522,362.2367998036455,1.0075529229358706,1,1
1,0,-0.009756368007608126,1,0,311,2614.543670130154,102.63998304272218,170.285118031359,0.9992533388379015,1,1
0,0,0.030708474222273425,0,0,395,43.47536521078903,106.1101528849687,472.0445480279887,-0.052043194760069744,0,0
1,1,0.9843185828434882,0,0,406,286.5604824206329,161.79737916420797,361.123584928366,0.9991940399246186,0,1
2,0,-0.014481281677113673,1,0,517,2826.081593264961,47.3834150750036,360.3135821601081,0.9953851005843539,0,0
2,0,-0.016450278024306823,1,0,90,1354.159879948485,26.78054040693317,357.66790830607323,0.9961780574975538,2,0
2,1,2.0463512702277433,0,1,97,326.95545672512526,130.00438057929622,360.3459124539225,1.0016548783740795,1,1
2,0,-0.017285988507011754,0,0,491,253.16471227745902,113.2954362097431,487.3729401607819,-0.020977284264118233,2,0
1,0,-0.03136478589735205,1,0,223,2350.7464255846685,70.46958828542468,360.52956413283925,0.9912733477459021,2,1
1,1,1.9412797549232435,0,1,398,165.48063011705088,479.7498183232068,359.14584260926625,0.9819315151843732,1,1
1,1,-0.009424372583597867,1,0,137,2277.119407311381,64.53171115130183,470.8033482835359,0.9965575521939389,0,1
1,0,-0.00943563154944046,1,0,156,2781.80188804254,112.57625965719865,188.69833927705898,0.9955694006224581,1,1
1,1,1.9411196441119594,0,0,154,2522.912653081061,107.4224746114627,361.32658625576863,0.9995977307236684,0,1
0,0,0.003514830543397591,1,0,93,1713.516550672426,53.127867059343956,118.77913671160506,0.9876849507597731,2,1
2,0,1.9351697920391837,1,2,438,93.59449746495001,121.01610328227062,360.8130327419132,0.9970055901633124,0,1
1,1,3.1338356145443615,0,0,129,4445.235394347602,126.173735081532,361.31073673032614,0.9792859905698275,2,1
1,1,0.977778696915209,0,1,248,1505.5071036298948,80.43876650089472,285.4733952149488,0.9914419716112899,2,1
1,0,0.9485071454586568,0,0,274,317.38161797689224,106.03331668709903,361.20714708214297,0.997501413655601,1,1
0,0,-0.004853953776638038,1,0,116,1990.6440272215834,95.4460738064072,359.40758473061993,0.9953428486596564,2,0
0,0,-0.012286692000961082,1,0,142,2150.5607433713676,32.36943793674,361.166669415042,0.9943377754405367,2,1
0,0,0.009192775868295582,0,0,525,-78.50095827673826,207.35451356308693,359.2115880278177,1.0025531055651515,0,0
0,0,0.02746302446030574,1,0,495,200.76145838914243,76.04849254207309,487.8593107901547,0.02097272002872272,0,0
1,1,2.9540861940797507,1,0,93,2531.3352979657843,139.10670259710642,359.97107415079034,0.9951854214228977,2,1
0,0,-0.031474317176550935,0,1,118,-75.63380307788168,32.41976694312905,359.61160365058373,0.9930940778550654,0,1
1,1,-0.022267982060490115,1,0,323,1898.2425435539426,82.4266750359032,360.68992233640256,0.9945923229421813,1,1
1,1,2.916666611456368,0,0,272,2012.926994711558,127.49924326935202,361.39194376403015,0.9945775716393556,1,1
0,0,-0.010586845809969932,1,0,19,2666.0476143364303,53.44023832491929,359.96980426298114,0.9818001172081106,0,1
1,1,2.7486923234942617,0,1,522,26.489360036050776,203.72728165942107,360.4834846128369,0.9988470336387124,1,0
1,0,-0.048722230723597874,0,0,119,2396.6596976492674,127.04990861781991,360.5157829998594,0.9995488281662069,0,1
1,1,-0.066764429940951,1,0,219,2883.6088235130287,102.00386782702854,358.25351567942533,0.9896529390000762,1,1
1,1,1.0373644790592236,0,0,147,-79.17638462830719,163.5167936330507,361.52292608663805,0.9944557055259186,2,1
1,1,0.9963937298721727,0,0,355,2874.640650856943,122.8254173571403,360.6006533754537,0.9973427697066295,1,1
1,1,-0.02258909811170654,0,0,174,2183.8340529311017,117.20166989382902,359.8825376483029,0.986921569598771,2,1
1,1,0.9932238195379122,0,0,415,187.3637292434679,100.0357587800543,360.9692645215883,0.9994476460364109,0,1
0,0,-0.03517143546326105,0,0,144,-126.95973771063579,105.14490001407586,360.31313908488255,1.0081571436588976,0,1
0,0,-0.025371035259089174,0,0,139,29.94294080983269,74.4083012548723,361.42451652345153,0.9897367267571805,2,1
1,1,2.0654212141570816,0,0,504,152.40253276391397,387.7347372492573,360.34558263480244,0.9928299102188308,1,1
1,1,1.017172448705017,0,0,131,1998.3497610745046,143.46178435167033,477.20633073651317,0.997430747645043,2,1
0,0,0.0206465678431638,0,0,318,5043.980280344791,156.6329252600528,361.1516596104664,0.9939293345481609,1,1
1,0,0.012676894759670434,0,0,482,-2.656745777522202,100.35292470516754,359.86817531100024,0.9984810898979302,0,1
0,0,0.028855529107422347,1,0,349,162.50198602421338,106.72406898766548,360.5148815462866,1.000448527369535,0,1
1,1,1.018396086519217,0,0,418,1918.6211579809824,87.84292809924781,360.7511863680065,1.0046983544183046,1,1
1,1,1.0560951674236376,0,0,383,2504.7916647499264,133.33751990117167,451.8645853035372,0.9909931721739714,1,1
1,1,-0.024870702118774506,0,0,274,223.45172988663356,110.7481126666868,360.48278301022924,0.999029608100198,0,1
1,1,0.020861964280095825,0,0,264,407.1366706192163,108.23455773402588,361.2207037404378,1.0053245186093185,0,1
1,1,0.03485299110362828,0,0,278,1795.8065030037285,118.5895383497094,304.0207740571072,0.9979098881457972,1,1
1,1,-0.049573423882364104,1,0,287,1253.0089943071084,79.24950732000744,358.7133092836354,0.9993983774672691,1,1
1,0,-0.005767752744903267,1,2,78,1863.5070374216464,73.86074608621993,360.23090804257777,0.9909441644838468,0,1
1,1,-0.03751694287834573,1,0,309,2050.852239851205,88.09687750561909,359.6972667972411,0.9974198517850943,2,1
1,1,0.9647588377970119,0,0,470,-64.24276819376723,156.05060249796824,359.3905481077847,0.9980798719170604,2,0
0,0,0.01008628086777658,0,0,182,5556.695076811377,101.31952714992742,358.93622461090473,0.9974492103292426,2,1
1,1,0.018821466763500695,0,0,306,1666.0037298835705,119.90442488338411,360.6220544225675,0.9976626132705146,2,1
1,1,0.944790325984964,0,0,174,342.0371170140267,155.54509095957852,360.0235418031909,0.028247632953088325,1,0
1,0,2.7829194257689993,1,0,458,2009.7054106001858,195.6832258745547,358.6622205273682,0.9878586844693186,0,1
1,1,0.9439736152083257,0,0,298,2365.536120739966,131.63662992266458,209.93093495151336,1.00202877078888,2,1
1,1,1.957497252045425,0,0,494,199.7495732596972,330.0708632857766,362.5629272731967,0.9984271862243129,1,1
1,0,0.013771842709635685,1,0,109,2615.6764909801414,66.63881827340487,359.78460901714357,0.9856640659126252,0,1
1,1,-0.008517261238462392,0,0,476,262.53236909656994,106.9952208704544,360.6464228446745,0.9868951168321695,0,1
1,1,2.9862169521095394,0,0,372,3198.607066412312,147.69205577066194,359.7902100572021,0.9913180192095792,2,1
1,1,0.01930958802174415,0,0,83,2020.56236892937,103.11918045885334,360.48591256363045,0.9990954210853622,0,1
1,1,0.028629470629467926,0,0,358,98.71379182027906,111.81375730789415,170.74728814598703,0.9906730937972749,2,1
1,1,0.01968776300527946,1,0,184,2089.6015702967707,68.05635741486557,359.2355774267167,0.998353804865183,2,1
1,0,-0.010173053984362213,0,0,154,2238.076069989904,83.15310153139419,360.76592461803847,0.9976113886201505,0,1
1,1,1.9274547493086027,0,0,451,241.05346623506958,169.19730627724087,360.00550863229626,1.0010258649391208,1,1
1,1,1.9987147209864304,0,0,417,133.92002855025888,193.3870179783576,360.1783675056059,0.9986246040416932,1,1
1,1,2.9123608030623283,0,1,243,37.474725593685164,413.40001985418286,184.5570470414886,0.9981507811708792,0,1
1,0,-0.01310423020400794,1,0,124,2064.055895562622,65.34918109336496,361.63345450831184,-0.04706526252569659,2,1
1,1,1.934833074641281,0,0,227,2405.610887297517,185.48074710209227,361.6019181127027,0.9956385317953154,1,1
0,0,-0.014563492090818718,1,0,17,2016.388606186207,38.34916104151611,513.6281316011683,0.9971482266724967,1,0
1,0,-0.021703232176481395,0,0,28,2071.271310708377,72.68405997615532,361.63802671690195,0.9864444775732454,1,1
1,0,0.023590054285048814,1,0,129,2392.9283326336263,118.73095842793886,473.642025297702,-0.010198786211276076,0,0
1,1,2.081865204743537,0,1,487,128.47530664828554,324.6770807938815,358.44579450400005,-0.04666591988272857,1,0
1,1,3.0225303387358955,0,0,527,24.826623704129332,387.5851983200079,360.2307125484503,0.9839395807893359,0,0
1,1,2.7472586037678295,0,0,280,3751.0029359747873,92.67928671539109,359.54874839779137,0.9934574624585442,1,1
1,1,1.971937707522418,0,0,392,385.6526630118863,130.02845142271585,362.38382161849194,0.9874891481173174,1,1
1,1,-0.003829709949012538,0,0,96,36020.547776785505,118.85675010224678,360.8945010124754,-0.0618745755007577,0,0
1,1,1.0102785772388563,0,0,353,269.4018131090169,155.61237565388967,360.0862322981539,0.9961699853422473,2,1
1,0,-0.0450789595793174,0,0,181,-117.35287997230422,54.76770029633512,357.77128128286284,1.0015914513920632,0,1
1,1,-0.0367870385492731,0,0,380,2525.074714436254,83.93509007479952,361.89084052889797,0.997259103199224,1,1
1,1,1.037703866821777,0,0,483,27.836336711905425,169.81110694702681,359.5474815767706,0.985255396406298,0,1
1,1,1.9171899772258352,0,0,334,143.70001187581525,546.6630077999596,361.69505889347937,0.9871637407047785,0,1
1,1,0.018043134818660884,0,0,367,2344.576492232774,143.4030113278376,361.7264862164142,0.9856888117611764,0,1
1,1,2.809003118561807,0,0,384,4279.847461170102,294.0210876783558,360.2800200517056,0.9940497332674925,2,0
1,2,-0.02878142311775101,0,0,248,2426.0875382217946,116.90771669660896,359.1746572168058,1.0008901674336608,0,1
1,1,-0.0437098952946625,0,0,268,189.24081898865137,195.98682031912804,361.3659553352595,0.9853875055157635,2,1
1,1,-0.020114479889959794,0,0,487,62.536781840682586,118.18606066318608,361.2632691348237,1.000599453242075,0,1
0,0,-0.005351921835910567,1,0,127,-377.60529787192615,39.84661882592039,359.8396949010943,0.9945406636277639,0,0
1,1,-0.022428331604942012,0,0,123,2631.6654108113557,110.27352399940776,361.94024472794024,1.001004596898904,0,1
1,0,0.016990541979084357,1,0,227,35.36357702690949,89.59316244606747,359.9620839793492,0.9873527384868371,0,0
1,1,2.872975960052098,0,0,206,8096.131038947613,143.48002655081208,360.8746440633398,1.0027053574977924,1,1
0,0,-0.02607443887966969,0,0,93,-9.651845909952561,93.1506667019454,361.0080570245417,0.9908609708254712,2,1
0,0,3.023570565592988,0,1,495,-86.05627469380575,37.335493355739544,357.8695583635006,0.9983874740964762,0,0
1,0,0.00040575007589738394,1,0,277,2323.215030657365,81.90404567030563,361.94826824565035,0.9940852200044958,0,1
1,1,3.1323013473081636,0,0,343,2207.538778566279,119.60411607976877,359.52628913764914,0.9971089464812148,0,1
1,0,3.139994138969102,0,0,502,48.666334555277125,195.27170385710272,358.65323625107,-0.008483750323210021,2,0
1,1,1.9959659352391954,0,0,90,4113.322691127293,110.57440208277346,361.5131124938615,1.0030725367953215,1,1
0,0,0.04636601287002558,1,0,134,2296.278236096195,63.58096390428618,359.26631134049995,0.9968439457182154,2,0
1,0,-0.006851159492743557,1,0,35,2359.5515575406043,83.83809978147644,214.86078126582393,0.9882745882930539,1,1
1,1,1.0366140718965524,0,1,273,119.28785980756314,97.41199438623478,362.1879681927917,1.0014835169682017,1,1
1,1,0.008651399475434278,1,0,306,1480.5492122120813,115.74247815178018,360.94333227651634,0.9910606633764648,2,1
1,1,0.002586109130716053,0,0,463,6277.989764492397,160.5608829520497,361.4200239084346,1.008671040051078,1,1
1,1,0.964592219304786,0,0,70,2470.5271369464535,128.8816825880995,359.803051706401,0.9904326782083791,0,1
1,1,1.9744619131345686,0,0,358,2438.1537931779367,213.95046121949605,359.93489045379664,0.9990993007657812,1,1
1,1,1.9308214333611984,0,1,417,66.56340223851137,122.5209168843942,360.85368069417507,0.9911671806169858,1,1
0,0,0.052536229039484045,0,0,156,2110.7034887097993,88.91412940428533,359.55160561631976,0.9911443331072775,2,1
1,1,0.985373129314097,0,1,460,-43.598123982737455,358.34319712835884,361.8177035725433,0.9835269430208822,1,1
0,0,-0.030836663792343528,0,0,256,112.39015293405892,129.18832849311127,358.31371443168683,0.9988659518151344,2,1
1,1,1.984932638932229,0,0,212,1809.0337495480417,117.20575734682305,360.1299123493766,0.9833018549808243,1,1
1,1,0.004585585213989335,0,2,121,1739.2652774758005,116.53428897641689,360.0511133680729,0.987016998318779,2,1
0,0,0.0380370293974382,1,2,66,94.43200572191216,31.3535117804104,360.26134671015745,0.9962840421320358,2,1
1,1,-0.0012756636027659316,0,1,505,30.957451459465346,173.0213956089667,360.83897599829646,-0.03877160137369566,0,0
1,1,2.9381549925758472,0,0,115,115.30283375029684,199.97821893753175,198.12779178359264,-0.08469466650047427,0,0
